index,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
1676,80,40,164.6,87.9,76.7,0.0
1677,80,40,163.8,88.6,75.2,0.0
1678,80,40,166.1,89.5,76.5,0.0
1679,80,40,163.0,86.8,76.1,0.0
1680,80,45,169.4,93.4,76.0,0.0
1681,80,45,168.6,92.0,76.6,0.0
1682,80,45,165.5,85.7,79.8,0.0
1683,80,45,170.4,91.1,79.3,0.0
1684,80,45,168.9,92.0,76.9,0.0
1685,80,45,167.7,90.0,77.8,0.0
1686,80,45,163.1,84.1,79.1,0.0
1687,80,45,169.3,92.5,76.8,0.0
1688,80,45,164.8,88.2,76.6,0.0
1689,80,45,166.1,88.8,77.3,0.0
1690,80,50,167.3,87.3,80.0,0.0
1691,80,50,168.8,89.2,79.6,0.0
1692,80,50,170.4,89.5,81.0,0.0
1693,80,50,168.5,86.3,82.2,0.0
1694,80,50,165.8,84.2,81.6,0.0
1695,80,50,171.0,91.7,79.3,0.0
1696,80,50,167.8,88.8,79.0,0.0
1697,80,50,164.7,85.9,78.7,0.0
1698,80,50,167.0,85.7,81.3,0.0
1699,80,50,166.8,85.4,81.4,0.0
1700,85,5,164.6,105.6,59.0,0.0
1701,85,5,165.9,107.3,58.6,0.0
1702,85,5,166.0,108.2,57.7,0.0
1703,85,5,165.2,106.9,58.3,0.0
1704,85,5,167.9,110.3,57.6,0.0
1705,85,5,164.7,105.4,59.2,0.0
1706,85,5,168.0,110.3,57.6,0.1
1707,85,5,165.8,106.6,59.2,0.0
1708,85,5,163.8,103.9,59.9,0.0
1709,85,5,167.3,109.6,57.7,0.0
1710,85,10,170.9,106.8,64.0,0.0
1711,85,10,168.7,104.7,64.0,0.0
1712,85,10,171.0,107.8,63.3,0.0
1713,85,10,167.2,101.9,65.3,0.0
1714,85,10,169.2,106.7,62.6,0.0
1715,85,10,168.0,104.2,63.7,0.0
1716,85,10,168.7,103.4,65.3,0.0
1717,85,10,169.9,106.5,63.4,0.0
1718,85,10,171.3,108.1,63.2,0.0
1719,85,10,169.8,105.7,64.1,0.0
1720,85,15,171.8,103.7,68.1,0.0
1721,85,15,173.4,106.9,66.5,0.0
1722,85,15,171.1,102.6,68.5,0.0
1723,85,15,178.2,112.4,65.8,0.0
1724,85,15,171.4,103.7,67.7,0.0
1725,85,15,169.8,100.6,69.3,0.0
1726,85,15,170.5,101.4,69.1,0.0
1727,85,15,171.4,105.3,66.1,0.0
1728,85,15,170.9,103.1,67.8,0.0
1729,85,15,177.1,110.6,66.5,0.0
1730,85,20,176.1,107.0,69.2,0.0
1731,85,20,174.5,104.4,70.1,0.0
1732,85,20,167.1,97.7,69.4,0.0
1733,85,20,171.9,101.7,70.1,0.0
1734,85,20,175.9,107.7,68.2,0.0
1735,85,20,170.2,99.4,70.9,0.0
1736,85,20,172.7,101.4,71.2,0.0
1737,85,20,169.5,99.7,69.8,0.0
1738,85,20,170.8,99.9,70.9,0.0
1739,85,20,176.6,108.5,68.1,0.0
1740,85,25,164.2,92.8,71.4,0.0
1741,85,25,169.5,97.1,72.4,0.0
1742,85,25,171.3,98.6,72.8,0.0
1743,85,25,163.4,90.9,72.5,0.0
1744,85,25,170.2,97.2,73.0,0.0
1745,85,25,169.5,96.9,72.7,0.0
1746,85,25,169.5,97.0,72.5,0.0
1747,85,25,169.4,97.0,72.4,0.0
1748,85,25,174.6,102.8,71.8,0.0
1749,85,25,167.6,93.0,74.6,0.0
1750,85,30,169.2,93.8,75.5,0.0
1751,85,30,170.9,97.3,73.6,0.0
1752,85,30,167.1,92.5,74.6,0.0
1753,85,30,166.2,93.6,72.6,0.0
1754,85,30,172.9,98.4,74.4,0.0
1755,85,30,166.6,91.5,75.1,0.0
1756,85,30,168.6,93.0,75.5,0.0
1757,85,30,172.6,99.6,73.0,0.0
1758,85,30,164.3,87.5,76.8,0.0
1759,85,30,169.3,93.8,75.5,0.0
1760,85,35,169.1,92.1,77.0,0.0
1761,85,35,173.6,96.0,77.6,0.0
1762,85,35,172.1,97.3,74.8,0.0
1763,85,35,165.8,85.7,80.1,0.0
1764,85,35,169.1,94.7,74.4,0.0
1765,85,35,171.2,93.5,77.7,0.0
1766,85,35,169.6,92.0,77.6,0.0
1767,85,35,166.2,88.3,77.9,0.0
1768,85,35,164.9,84.3,80.5,0.0
1769,85,35,166.1,86.9,79.1,0.0
1770,85,40,170.6,90.2,80.4,0.0
1771,85,40,172.5,92.1,80.4,0.0
1772,85,40,172.9,93.8,79.1,0.0
1773,85,40,170.1,90.5,79.6,0.0
1774,85,40,168.9,88.3,80.6,0.0
1775,85,40,166.4,85.0,81.4,0.0
1776,85,40,171.0,91.7,79.3,0.0
1777,85,40,174.2,93.9,80.3,0.0
1778,85,40,169.1,87.7,81.3,0.0
1779,85,40,172.4,93.4,79.1,0.0
1780,85,45,171.5,88.5,83.0,0.0
1781,85,45,172.4,90.7,81.7,0.0
1782,85,45,175.6,94.0,81.6,0.0
1783,85,45,167.5,84.7,82.8,0.0
1784,85,45,173.8,89.9,83.9,0.0
1785,85,45,175.1,92.0,83.2,0.0
1786,85,45,176.5,94.9,81.6,0.0
1787,85,45,170.9,88.6,82.3,0.0
1788,85,45,173.2,92.4,80.8,0.0
1789,85,45,173.8,90.8,83.0,0.0
1790,85,50,175.8,91.9,83.9,0.0
1791,85,50,176.3,90.3,86.0,0.0
1792,85,50,177.4,92.2,85.3,0.0
1793,85,50,173.6,86.2,87.4,0.0
1794,85,50,171.7,88.0,83.7,0.0
1795,85,50,175.1,89.2,85.9,0.0
1796,85,50,171.9,86.6,85.2,0.0
1797,85,50,174.1,88.2,85.9,0.0
1798,85,50,175.4,88.7,86.7,0.0
1799,85,50,169.8,85.1,84.7,0.0
1800,90,5,171.2,107.4,63.8,0.0
1801,90,5,168.1,103.3,64.9,0.0
1802,90,5,173.3,111.6,61.7,0.0
1803,90,5,166.3,100.4,65.9,0.0
1804,90,5,172.9,110.2,62.7,0.0
1805,90,5,170.0,105.6,64.3,0.0
1806,90,5,170.2,107.6,62.6,0.0
1807,90,5,170.6,106.3,64.3,0.0
1808,90,5,169.7,106.6,63.0,0.0
1809,90,5,168.0,102.8,65.2,0.0
1810,90,10,174.2,106.2,68.0,0.0
1811,90,10,174.4,105.3,69.1,0.0
1812,90,10,176.4,107.6,68.8,0.0
1813,90,10,177.3,109.0,68.3,0.0
1814,90,10,176.5,109.2,67.3,0.0
1815,90,10,175.4,107.0,68.4,0.0
1816,90,10,174.3,105.3,69.0,0.0
1817,90,10,174.9,106.1,68.8,0.0
1818,90,10,174.4,105.8,68.5,0.0
1819,90,10,173.8,103.2,70.5,0.0
1820,90,15,174.6,101.6,73.0,0.0
1821,90,15,177.0,105.2,71.8,0.0
1822,90,15,177.6,104.0,73.6,0.0
1823,90,15,172.9,99.4,73.5,0.0
1824,90,15,179.4,109.0,70.4,0.0
1825,90,15,176.1,102.4,73.7,0.0
1826,90,15,178.7,106.0,72.7,0.0
1827,90,15,180.6,108.2,72.5,0.0
1828,90,15,176.5,102.7,73.8,0.0
1829,90,15,178.2,106.7,71.5,0.0
1830,90,20,171.5,95.4,76.2,0.0
1831,90,20,177.4,103.2,74.2,0.0
1832,90,20,175.8,100.5,75.3,0.0
1833,90,20,174.0,96.7,77.3,0.0
1834,90,20,178.5,104.2,74.3,0.0
1835,90,20,176.2,102.6,73.5,0.1
1836,90,20,174.0,97.8,76.2,0.0
1837,90,20,173.2,98.5,74.7,0.0
1838,90,20,175.3,99.6,75.7,0.0
1839,90,20,177.4,101.0,76.4,0.0
1840,90,25,167.0,86.5,80.5,0.0
1841,90,25,172.7,95.7,77.0,0.0
1842,90,25,176.6,99.9,76.8,0.0
1843,90,25,171.5,94.0,77.5,0.0
1844,90,25,173.1,95.6,77.5,0.0
1845,90,25,183.5,108.8,74.7,0.0
1846,90,25,181.3,105.9,75.4,0.0
1847,90,25,173.9,97.2,76.7,0.0
1848,90,25,174.6,97.7,76.9,0.0
1849,90,25,171.2,93.2,78.1,0.0
1850,90,30,171.7,91.7,80.0,0.0
1851,90,30,176.2,97.6,78.6,0.0
1852,90,30,168.8,88.1,80.7,0.0
1853,90,30,171.6,92.8,78.9,0.0
1854,90,30,168.8,90.5,78.3,0.0
1855,90,30,175.1,95.6,79.5,0.0
1856,90,30,170.7,90.8,80.0,0.0
1857,90,30,172.1,93.1,79.1,0.0
1858,90,30,176.3,97.7,78.6,0.0
1859,90,30,172.6,94.4,78.3,0.0
1860,90,35,171.4,87.7,83.8,0.0
1861,90,35,173.6,91.8,81.8,0.0
1862,90,35,176.2,95.1,81.1,0.0
1863,90,35,170.7,89.4,81.3,0.0
1864,90,35,174.5,92.7,81.7,0.0
1865,90,35,175.6,94.4,81.3,0.0
1866,90,35,175.7,92.6,83.1,0.0
1867,90,35,172.1,90.0,82.1,0.0
1868,90,35,170.1,87.7,82.4,0.0
1869,90,35,174.9,94.2,80.8,0.0
1870,90,40,174.1,87.4,86.8,0.0
1871,90,40,172.0,86.4,85.7,0.0
1872,90,40,177.2,94.0,83.2,0.0
1873,90,40,171.8,87.1,84.7,0.0
1874,90,40,177.9,93.0,84.9,0.0
1875,90,40,175.5,92.8,82.7,0.0
1876,90,40,178.0,94.8,83.2,0.0
1877,90,40,173.4,87.9,85.5,0.0
1878,90,40,178.7,94.5,84.2,0.0
1879,90,40,177.2,94.2,83.0,0.0
1880,90,45,177.0,88.8,88.2,0.0
1881,90,45,177.9,91.2,86.7,0.0
1882,90,45,179.5,93.3,86.2,0.0
1883,90,45,176.3,88.1,88.2,0.0
1884,90,45,175.2,86.0,89.2,0.0
1885,90,45,175.7,88.2,87.5,0.0
1886,90,45,175.3,88.8,86.5,0.0
1887,90,45,177.9,90.8,87.1,0.0
1888,90,45,178.6,89.4,89.2,0.0
1889,90,45,175.5,88.8,86.7,0.0
1890,90,50,178.1,88.6,89.6,0.0
1891,90,50,181.1,91.2,89.9,0.0
1892,90,50,184.8,97.1,87.7,0.0
1893,90,50,178.6,90.7,87.9,0.0
1894,90,50,179.5,88.9,90.6,0.0
1895,90,50,183.9,94.1,89.9,0.0
1896,90,50,178.3,91.2,87.1,0.0
1897,90,50,178.5,89.1,89.4,0.0
1898,90,50,177.9,85.8,92.1,0.0
1899,90,50,181.0,91.4,89.7,0.0
1900,95,5,175.5,106.6,68.9,0.0
1901,95,5,176.2,108.4,67.7,0.0
1902,95,5,175.3,107.2,68.1,0.0
1903,95,5,174.1,105.2,68.9,0.0
1904,95,5,175.3,106.9,68.4,0.0
1905,95,5,176.3,108.3,68.0,0.0
1906,95,5,178.1,109.2,68.9,0.0
1907,95,5,174.6,105.4,69.2,0.0
1908,95,5,177.4,109.6,67.8,0.0
1909,95,5,176.0,106.9,69.0,0.0
1910,95,10,180.3,108.1,72.3,0.0
1911,95,10,181.2,107.0,74.2,0.0
1912,95,10,179.0,105.7,73.3,0.0
1913,95,10,181.1,108.4,72.7,0.0
1914,95,10,179.4,106.6,72.8,0.0
1915,95,10,179.5,106.2,73.3,0.0
1916,95,10,181.1,107.5,73.6,0.0
1917,95,10,180.3,107.6,72.7,0.0
1918,95,10,177.5,102.8,74.6,0.0
1919,95,10,178.7,105.1,73.6,0.0
1920,95,15,183.7,105.4,78.3,0.0
1921,95,15,181.8,106.3,75.5,0.0
1922,95,15,180.6,103.0,77.6,0.0
1923,95,15,179.5,103.0,76.5,0.0
1924,95,15,182.0,103.1,78.9,0.0
1925,95,15,181.4,103.3,78.1,0.0
1926,95,15,181.6,106.4,75.2,0.0
1927,95,15,184.5,107.9,76.6,0.0
1928,95,15,182.5,105.6,76.9,0.0
1929,95,15,181.2,104.0,77.1,0.0
1930,95,20,180.5,100.2,80.3,0.0
1931,95,20,181.7,101.0,80.8,0.0
1932,95,20,181.9,101.8,80.1,0.0
1933,95,20,176.7,94.8,81.9,0.0
1934,95,20,180.1,99.6,80.5,0.0
1935,95,20,183.6,104.2,79.4,0.0
1936,95,20,178.4,98.1,80.3,0.0
1937,95,20,177.9,96.6,81.3,0.0
1938,95,20,185.3,103.9,81.4,0.0
1939,95,20,180.4,100.2,80.2,0.0
1940,95,25,184.0,102.9,81.1,0.0
1941,95,25,180.4,98.4,82.0,0.0
1942,95,25,179.3,95.5,83.8,0.0
1943,95,25,179.0,96.5,82.6,0.0
1944,95,25,178.1,96.6,81.5,0.0
1945,95,25,180.8,100.7,80.1,0.0
1946,95,25,184.4,102.9,81.5,0.0
1947,95,25,180.6,98.1,82.5,0.0
1948,95,25,177.4,94.7,82.8,0.0
1949,95,25,178.5,95.3,83.2,0.0
1950,95,30,180.3,96.9,83.4,0.0
1951,95,30,178.4,93.4,84.9,0.0
1952,95,30,179.8,97.2,82.6,0.0
1953,95,30,179.0,93.3,85.8,0.0
1954,95,30,178.9,94.9,84.0,0.0
1955,95,30,175.6,90.7,84.9,0.0
1956,95,30,178.4,93.4,84.9,0.0
1957,95,30,180.3,95.9,84.4,0.0
1958,95,30,176.9,93.7,83.2,0.0
1959,95,30,177.0,93.6,83.4,0.0
1960,95,35,181.6,94.7,86.9,0.0
1961,95,35,180.4,94.4,85.9,0.0
1962,95,35,182.6,97.2,85.5,0.0
1963,95,35,179.3,92.8,86.5,0.0
1964,95,35,182.7,97.5,85.2,0.0
1965,95,35,177.9,91.8,86.1,0.0
1966,95,35,178.7,92.8,86.0,0.0
1967,95,35,178.9,90.5,88.4,0.0
1968,95,35,179.8,93.4,86.5,0.0
1969,95,35,180.3,94.4,85.9,0.0
1970,95,40,181.9,90.7,91.2,0.0
1971,95,40,180.7,91.4,89.3,0.0
1972,95,40,182.0,92.2,89.8,0.0
1973,95,40,178.9,89.6,89.4,0.0
1974,95,40,180.4,90.1,90.3,0.0
1975,95,40,182.7,93.3,89.4,0.0
1976,95,40,178.6,87.5,91.1,0.0
1977,95,40,177.1,85.0,92.2,0.0
1978,95,40,177.8,85.8,92.0,0.0
1979,95,40,180.2,89.5,90.7,0.0
1980,95,45,183.8,93.6,90.3,0.0
1981,95,45,182.1,89.5,92.6,0.0
1982,95,45,183.3,90.9,92.3,0.0
1983,95,45,182.3,90.0,92.3,0.0
1984,95,45,178.9,87.0,91.9,0.0
1985,95,45,180.4,86.4,94.0,0.0
1986,95,45,184.7,91.7,93.0,0.0
1987,95,45,182.7,91.0,91.7,0.0
1988,95,45,180.8,87.8,92.9,0.0
1989,95,45,180.3,85.4,94.9,0.0
1990,95,50,181.7,87.0,94.8,0.0
1991,95,50,180.9,86.0,94.9,0.0
1992,95,50,184.7,90.6,94.1,0.0
1993,95,50,183.0,86.8,96.3,0.0
1994,95,50,186.1,90.5,95.6,0.0
1995,95,50,184.6,91.2,93.4,0.0
1996,95,50,183.5,88.5,95.0,0.0
1997,95,50,187.0,92.0,95.1,0.0
1998,95,50,185.2,90.2,95.0,0.0
1999,95,50,182.0,87.4,94.6,0.0
2000,100,5,179.5,105.1,74.4,0.0
2001,100,5,181.3,106.9,74.4,0.0
2002,100,5,179.9,104.9,75.0,0.0
2003,100,5,182.8,110.0,72.8,0.0
2004,100,5,180.3,107.4,72.9,0.0
2005,100,5,180.1,107.1,73.0,0.0
2006,100,5,180.7,106.9,73.8,0.0
2007,100,5,180.8,106.4,74.4,0.0
2008,100,5,179.9,104.6,75.3,0.0
2009,100,5,180.9,107.4,73.5,0.0
2010,100,10,188.0,110.7,77.3,0.0
2011,100,10,185.3,106.7,78.6,0.0
2012,100,10,186.6,109.5,77.2,0.0
2013,100,10,185.7,107.6,78.1,0.0
2014,100,10,185.9,107.6,78.3,0.0
2015,100,10,186.3,108.7,77.6,0.0
2016,100,10,186.7,109.5,77.3,0.0
2017,100,10,187.4,109.8,77.6,0.0
2018,100,10,185.6,107.4,78.3,0.0
2019,100,10,188.1,111.4,76.7,0.0
2020,100,15,185.9,103.6,82.3,0.0
2021,100,15,189.2,107.0,82.2,0.0
2022,100,15,188.6,107.4,81.2,0.0
2023,100,15,188.3,105.0,83.2,0.0
2024,100,15,187.2,104.5,82.7,0.0
2025,100,15,183.6,100.0,83.7,0.0
2026,100,15,182.5,97.7,84.9,0.0
2027,100,15,184.4,100.2,84.2,0.0
2028,100,15,185.0,102.0,82.9,0.0
2029,100,15,186.1,101.9,84.2,0.0
2030,100,20,187.8,103.3,84.5,0.0
2031,100,20,186.7,99.9,86.8,0.0
2032,100,20,187.8,102.6,85.2,0.0
2033,100,20,185.9,103.2,82.7,0.0
2034,100,20,188.1,102.8,85.4,0.0
2035,100,20,187.6,102.2,85.4,0.0
2036,100,20,184.2,98.2,86.0,0.0
2037,100,20,189.3,104.0,85.2,0.0
2038,100,20,188.7,104.9,83.8,0.0
2039,100,20,188.0,103.3,84.7,0.0
2040,100,25,181.0,92.9,88.1,0.0
2041,100,25,183.8,96.7,87.1,0.0
2042,100,25,186.5,98.5,87.9,0.0
2043,100,25,185.1,96.8,88.3,0.0
2044,100,25,191.2,104.3,86.9,0.0
2045,100,25,186.3,98.9,87.5,0.0
2046,100,25,186.6,98.8,87.8,0.0
2047,100,25,188.7,101.3,87.4,0.0
2048,100,25,185.6,97.9,87.6,0.0
2049,100,25,184.0,95.5,88.5,0.0
2050,100,30,178.8,88.3,90.5,0.0
2051,100,30,181.0,90.7,90.3,0.0
2052,100,30,184.4,94.6,89.8,0.0
2053,100,30,183.9,95.1,88.7,0.0
2054,100,30,185.3,94.8,90.6,0.0
2055,100,30,182.3,91.7,90.6,0.0
2056,100,30,181.4,92.6,88.8,0.0
2057,100,30,181.0,91.9,89.1,0.0
2058,100,30,183.4,92.8,90.6,0.0
2059,100,30,181.3,91.1,90.1,0.0
2060,100,35,186.5,97.3,89.2,0.0
2061,100,35,179.4,85.8,93.6,0.0
2062,100,35,184.4,94.5,89.9,0.0
2063,100,35,182.1,89.9,92.2,0.0
2064,100,35,181.4,88.5,92.9,0.0
2065,100,35,182.8,90.9,91.9,0.0
2066,100,35,186.6,95.1,91.5,0.0
2067,100,35,181.7,88.1,93.6,0.0
2068,100,35,185.6,93.4,92.2,0.0
2069,100,35,189.1,97.1,92.0,0.0
2070,100,40,188.7,95.8,92.9,0.0
2071,100,40,186.5,93.6,92.9,0.0
2072,100,40,182.1,85.5,96.6,0.0
2073,100,40,185.2,89.7,95.5,0.0
2074,100,40,184.3,89.1,95.2,0.0
2075,100,40,187.2,89.6,97.6,0.0
2076,100,40,184.8,88.6,96.2,0.0
2077,100,40,188.4,92.8,95.6,0.0
2078,100,40,180.5,84.6,95.9,0.0
2079,100,40,186.6,91.5,95.0,0.0
2080,100,45,188.5,91.2,97.3,0.0
2081,100,45,188.6,91.6,97.0,0.0
2082,100,45,181.9,83.4,98.5,0.0
2083,100,45,186.0,87.5,98.5,0.0
2084,100,45,190.2,93.6,96.6,0.0
2085,100,45,190.3,92.8,97.5,0.0
2086,100,45,188.4,92.1,96.3,0.0
2087,100,45,185.0,88.0,97.0,0.0
2088,100,45,190.0,91.4,98.7,0.0
2089,100,45,187.5,90.1,97.3,0.0
2090,100,50,186.3,85.5,100.8,0.0
2091,100,50,188.9,88.2,100.8,0.0
2092,100,50,188.4,86.3,102.1,0.0
2093,100,50,188.0,88.7,99.3,0.0
2094,100,50,187.3,85.2,102.1,0.0
2095,100,50,185.8,83.4,102.4,0.0
2096,100,50,188.6,88.6,100.0,0.0
2097,100,50,190.4,90.2,100.2,0.0
2098,100,50,189.3,88.6,100.6,0.0
2099,100,50,187.7,88.3,99.4,0.0
